gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2443722771	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792315	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Dassia, 5 km Z.O. v. Korakiana	Corfu	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1971-05-16T00:00:00	16	5	1971	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792315				CC0_1_0	Naturalis Biodiversity Center	B. v. Aartsen			2021-04-04T07:44:30.624Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722770	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792306	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Agia Trias, Parnisgebergte bij Athene		PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1953-08-09T00:00:00	9	8	1953	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792306				CC0_1_0	Naturalis Biodiversity Center	G.L. v. Eyndhoven			2021-04-04T07:44:31.696Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722766	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792261	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Nida Hochebene	Kríti	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1942-07-05T00:00:00	5	7	1942	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792261				CC0_1_0	Naturalis Biodiversity Center	Kl. Zimmermann leg			2021-04-04T07:44:31.696Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722765	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792252	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Tripolis-Pyrgos, bij Karkalou	Peloponnesos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1960-08-11T00:00:00	11	8	1960	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792252				CC0_1_0	Naturalis Biodiversity Center	V.v. Laar			2021-04-04T07:44:30.624Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722764	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792243	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Omalos Ebene	Kríti	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1942-06-11T00:00:00	11	6	1942	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792243				CC0_1_0	Naturalis Biodiversity Center	Kl. Zimmermann leg			2021-04-04T07:44:31.696Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722763	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792234	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Palaeochora	Südkreta	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1942-05-01T00:00:00	1	5	1942	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792234				CC0_1_0	Naturalis Biodiversity Center	Kl. Zimmermann leg			2021-04-04T07:44:30.624Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722762	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792225	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Tripolis-Pyrgos, bij Karkalou	Peloponnesos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1960-08-11T00:00:00	11	8	1960	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792225				CC0_1_0	Naturalis Biodiversity Center	V.v. Laar			2021-04-04T07:44:31.696Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722761	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792216	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Lechonia, 15 km zuidwestelijk van Volos	Thessalia	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1965-08-07T00:00:00	7	8	1965	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792216				CC0_1_0	Naturalis Biodiversity Center	Blommers e.a.			2021-04-04T07:44:30.624Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722760	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792207	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Lechonia, 15 km zuidwestelijk van Volos	Thessalia	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1965-08-07T00:00:00	7	8	1965	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792207				CC0_1_0	Naturalis Biodiversity Center	Blommers e.a.			2021-04-04T07:44:31.696Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722759	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792199	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Vathy	Samos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-05-15T00:00:00	15	5	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792199				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:31.696Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722758	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792180	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Siliboves	Peloponnesos, Taygetosgebergte	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1960-08-07T00:00:00	7	8	1960	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792180				CC0_1_0	Naturalis Biodiversity Center	V.v. Laar			2021-04-04T07:44:31.696Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722714	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791749	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Siliboves	Peloponnesos, Taygetosgebergte	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1960-08-07T00:00:00	7	8	1960	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791749				CC0_1_0	Naturalis Biodiversity Center	V.v. Laar			2021-04-04T07:44:31.695Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722713	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791730	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-10T00:00:00	10	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791730				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:31.695Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722712	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791721	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-11T00:00:00	11	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791721				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:30.623Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722711	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791712	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Sitía	Creta	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1942-05-02T00:00:00	2	5	1942	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791712				CC0_1_0	Naturalis Biodiversity Center	Kl. Zimmermann leg			2021-04-04T07:44:31.695Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722710	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791703	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Sitía	Creta	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1942-05-02T00:00:00	2	5	1942	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791703				CC0_1_0	Naturalis Biodiversity Center	Kl. Zimmermann leg			2021-04-04T07:44:30.623Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722706	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791662	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-09T00:00:00	9	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791662				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:30.623Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722705	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791653	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-09T00:00:00	9	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791653				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:31.695Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722704	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791644	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Siliboves	Peloponnesos, Taygetosgebergte	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1960-08-07T00:00:00	7	8	1960	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791644				CC0_1_0	Naturalis Biodiversity Center	V.v. Laar			2021-04-04T07:44:30.623Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722619	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.790748	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	dalmatinus	SUBSPECIES	Bombus terrestris dalmatinus Dalla Torre, 1882	Bombus (Bombus) terrestris dalmaticus Dalla Torre, 1882	Dalla Torre, 1882	GR		Corfu	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862									1954-07-23T00:00:00	23	7	1954	10900042	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.790748				CC0_1_0	Naturalis Biodiversity Center	PMFVerhoeff			2021-04-04T07:44:31.694Z		TAXON_MATCH_FUZZY;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722608	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.790630	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	dalmatinus	SUBSPECIES	Bombus terrestris dalmatinus Dalla Torre, 1882	Bombus (Bombus) terrestris dalmaticus Dalla Torre, 1882	Dalla Torre, 1882	GR		Corfu	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862									1954-07-23T00:00:00	23	7	1954	10900042	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.790630				CC0_1_0	Naturalis Biodiversity Center	PMFVerhoeff			2021-04-04T07:44:31.694Z		TAXON_MATCH_FUZZY;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722378	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.788301	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Pyrgos	Samos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1983-06-07T00:00:00	7	6	1983	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.788301				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:31.690Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722376	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.788284	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1956	Krüger, 1956	GR	Ida	Kríti	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1942-07-06T00:00:00	6	7	1942	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.788284				CC0_1_0	Naturalis Biodiversity Center	Kl. Zimmermann leg			2021-04-04T07:44:30.619Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722341	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.787933	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1956	Krüger, 1956	GR	AILYSSOS	Ródos, Nísos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1980-10-09T00:00:00	9	10	1980	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.787933				CC0_1_0	Naturalis Biodiversity Center	E. Houkes			2021-04-04T07:44:30.619Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722338	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.787906	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1956	Krüger, 1956	GR	Pyrgos	Samos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-06-01T00:00:00	1	6	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.787906				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:31.690Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443722307	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.787568	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Morea		PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862													11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.787568				CC0_1_0	Naturalis Biodiversity Center	coll. v. Oertzen			2021-04-04T07:44:31.689Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443721794	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792413	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Marathokampos	Samos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862													11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792413				CC0_1_0	Naturalis Biodiversity Center	v. Oertzen.			2021-04-04T07:44:30.567Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443721793	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792404	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Laerma	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-04-14T00:00:00	14	4	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792404				CC0_1_0	Naturalis Biodiversity Center	A.C. et W.N. Ellis			2021-04-04T07:44:31.688Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443721792	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792396	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Agia Trias, Parnisgebergte bij Athene		PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1953-08-09T00:00:00	9	8	1953	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792396				CC0_1_0	Naturalis Biodiversity Center	G.L. v. Eyndhoven			2021-04-04T07:44:31.688Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443721791	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792387	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Laerma	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-04-14T00:00:00	14	4	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792387				CC0_1_0	Naturalis Biodiversity Center	A.C. et W.N. Ellis			2021-04-04T07:44:30.567Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443721788	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792350	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Tripolis-Pyrgos, bij Karkalou	Peloponnesos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1960-08-11T00:00:00	11	8	1960	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792350				CC0_1_0	Naturalis Biodiversity Center	V. v. Laar			2021-04-04T07:44:30.567Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443721787	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792341	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Dassia, 5 km Z.O. v. Korakiana	Corfu	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1971-05-16T00:00:00	16	5	1971	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792341				CC0_1_0	Naturalis Biodiversity Center	B. v. Aartsen			2021-04-04T07:44:31.688Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
